age,education-num,hours-per-week,capital-gain,capital-loss,sex,married,income
46,11,50,0,0,1,1,0
20,10,35,0,0,1,1,0
17,7,22,0,0,0,1,0
43,10,49,0,0,1,1,1
19,10,15,0,0,0,1,0
37,9,40,0,0,1,1,0
51,9,40,0,0,0,0,0
40,13,40,0,0,1,1,1
24,10,60,0,0,1,1,0
31,12,40,0,0,1,1,0
59,11,50,5178,0,1,1,1
27,9,40,0,0,0,1,0
40,13,99,15024,0,1,1,1
30,9,40,0,0,1,1,0
28,12,32,0,0,1,1,0
25,9,50,0,0,1,1,0
22,13,20,0,0,0,1,0
21,10,40,0,0,1,1,0
67,10,6,0,0,1,1,0
35,13,60,0,0,0,1,1
54,9,56,0,0,1,1,0
36,9,40,0,0,1,1,0
29,13,40,0,0,1,1,0
32,9,40,0,1380,0,1,0
55,9,40,0,0,1,0,0
56,14,40,0,0,0,0,0
19,10,25,0,0,1,1,0
36,9,40,0,2001,0,1,0
58,9,40,0,0,0,0,1
35,9,40,0,0,0,0,0
44,6,40,0,0,0,0,0
40,9,40,0,0,1,1,0
18,9,20,0,0,0,1,0
71,9,35,0,0,1,1,0
51,9,57,0,0,1,1,1
27,9,40,0,0,1,1,0
20,8,35,0,0,1,1,0
33,7,40,0,0,0,1,0
34,11,40,0,0,0,0,0
28,11,40,0,0,1,1,1
23,10,24,0,0,0,1,0
36,10,50,3137,0,1,1,0
42,15,39,0,0,0,0,1
31,13,40,8614,0,1,1,1
19,9,10,0,0,1,1,0
38,14,40,0,0,1,0,0
22,9,40,0,0,0,1,0
36,11,54,0,0,0,0,0
36,14,50,0,1977,1,1,1
17,7,18,0,1719,1,1,0
30,10,40,0,0,0,1,0
35,5,30,2635,0,1,1,0
32,14,40,14084,0,1,1,1
42,13,40,7688,0,1,1,1
54,10,45,0,0,0,1,1
36,13,35,0,1887,1,1,1
58,6,40,0,0,1,1,0
39,11,40,0,0,1,1,0
62,9,38,0,0,0,0,0
51,9,40,0,0,1,0,0
52,10,50,0,0,0,0,0
25,9,30,0,0,0,1,0
26,13,40,0,0,0,1,0
26,6,40,0,0,1,1,0
59,13,40,0,0,0,1,0
21,9,50,0,0,1,1,0
45,14,18,0,0,1,1,1
26,9,36,0,0,1,1,0
68,6,20,0,0,1,0,0
60,9,40,0,0,1,1,1
65,9,18,0,0,1,1,0
41,14,45,0,0,0,0,0
34,9,50,0,0,1,1,0
28,9,40,0,0,1,1,0
40,11,40,0,0,0,1,0
57,14,60,0,0,1,1,1
37,7,50,0,0,1,1,0
34,6,60,0,0,1,0,0
21,7,56,0,0,0,1,0
57,13,48,0,0,1,1,1
55,13,40,0,1887,1,1,1
51,9,60,0,0,1,1,0
56,13,40,0,0,1,1,1
32,10,60,0,0,1,1,0
18,10,15,0,0,1,1,0
48,11,40,0,0,1,1,0
46,13,40,0,0,1,1,1
41,15,50,0,0,1,1,1
33,9,20,0,0,1,1,0
33,9,40,0,0,1,1,0
47,3,40,0,0,1,1,0
46,9,40,15024,0,0,1,1
40,9,38,0,0,0,0,0
42,9,40,0,0,1,1,0
31,13,55,7298,0,1,1,1
51,7,40,0,0,1,1,0
44,10,57,0,0,0,0,0
37,9,40,0,0,0,0,0
25,7,40,0,0,0,1,0
63,4,60,7688,0,1,1,1
52,9,45,0,0,1,0,0
42,10,40,3325,0,0,0,0
28,9,40,0,0,0,1,0
30,14,40,10520,0,1,1,1
34,13,50,0,0,1,1,0
37,12,40,0,0,0,1,1
31,9,45,0,0,1,1,0
35,10,35,0,0,0,0,0
25,10,40,0,0,0,1,0
38,9,40,0,0,1,0,0
43,9,60,0,0,1,1,0
22,10,40,0,0,0,1,0
18,7,20,0,0,1,1,0
26,9,40,0,0,0,1,0
36,9,60,0,0,1,1,1
43,9,20,0,0,1,0,0
21,10,25,0,0,0,1,0
62,10,40,0,0,0,0,0
26,9,40,0,0,1,1,0
54,13,40,0,0,1,1,1
18,7,20,0,0,0,1,0
65,9,55,0,0,1,1,0
41,9,50,3325,0,1,1,0
31,5,20,0,0,0,1,0
56,5,40,0,0,0,0,0
50,13,50,0,0,1,1,1
22,13,35,0,0,0,1,0
36,10,48,0,0,1,1,0
48,16,40,0,0,1,1,1
30,9,30,0,0,0,1,0
35,10,45,0,0,1,1,0
37,9,30,0,0,1,1,0
32,9,5,0,0,1,1,0
56,14,50,0,0,0,1,0
29,9,35,0,0,1,1,0
41,12,40,0,0,1,0,0
38,9,40,0,0,1,1,0
34,5,35,0,0,0,0,0
54,8,40,4101,0,1,1,0
36,11,50,0,0,1,0,0
42,11,40,0,0,0,0,0
33,9,50,0,0,1,1,0
21,9,30,0,0,0,1,0
69,6,10,0,0,1,1,0
32,12,46,0,0,0,1,0
50,9,40,0,0,1,1,0
40,8,40,0,0,1,1,0
45,9,40,0,0,0,0,0
31,9,35,0,0,1,1,0
24,13,40,0,0,0,1,0
28,13,60,0,0,1,1,1
21,12,5,0,0,0,1,0
43,11,25,0,0,1,0,0
22,9,25,0,0,0,1,0
62,9,40,0,1740,1,1,0
21,10,25,0,0,1,1,0
37,10,45,0,0,1,1,0
34,10,40,0,0,0,0,0
74,13,12,0,1825,1,1,1
43,10,38,0,0,0,0,0
25,10,40,0,0,0,1,0
43,7,40,0,0,1,1,0
23,7,40,0,0,1,1,0
33,9,40,0,0,0,0,0
51,13,35,0,0,1,1,1
64,13,40,0,0,0,1,0
35,10,50,0,0,1,1,0
69,6,45,3273,0,1,1,0
32,13,48,0,0,1,1,1
20,10,40,0,0,0,1,0
66,9,50,0,0,1,1,1
31,10,40,0,0,1,1,0
22,10,24,0,0,0,1,0
32,15,40,0,0,1,1,0
23,12,40,0,0,0,1,0
21,10,40,0,0,1,1,0
36,9,2,0,0,0,1,0
62,4,40,2829,0,1,1,0
24,9,40,0,0,1,1,0
45,10,50,7298,0,1,1,1
27,7,40,3942,0,1,1,0
38,15,90,0,2415,1,1,1
20,10,5,0,0,0,1,0
30,10,30,0,0,1,1,0
17,6,20,0,0,1,1,0
17,7,8,0,0,1,1,0
21,11,40,0,0,1,1,0
56,9,40,0,0,1,1,0
59,14,60,4787,0,0,0,1
37,10,40,0,0,0,0,0
52,10,40,0,0,0,0,0
50,10,40,0,0,1,1,1
55,13,60,7298,0,1,1,1
55,13,40,0,0,1,1,1
45,9,40,0,0,0,0,0
72,10,20,3471,0,1,1,0
39,10,40,0,0,0,0,0
28,8,40,0,0,0,0,0
38,13,40,0,0,1,0,0
44,10,55,0,1876,1,0,0
51,9,40,0,0,1,1,0
20,10,36,0,1719,1,1,0
25,10,45,0,0,0,1,0
52,10,20,0,0,0,0,1
45,9,40,0,0,0,0,0
17,7,12,0,0,0,1,0
20,9,15,0,0,0,1,0
64,14,25,0,0,1,1,0
34,9,40,0,1485,1,1,0
74,10,4,0,0,1,1,0
58,7,40,14084,0,0,0,1
44,14,40,0,0,1,1,1
23,12,25,0,0,0,1,0
23,9,50,0,0,1,1,0
27,11,36,0,0,0,1,0
34,13,45,0,0,1,1,1
18,9,24,0,0,0,1,0
33,7,17,0,0,0,1,0
50,10,48,0,0,1,1,0
47,9,50,0,0,1,0,0
50,15,55,99999,0,1,1,1
18,7,15,0,0,0,1,0
49,15,60,0,1977,0,1,1
34,10,50,0,0,1,1,0
51,14,45,7688,0,1,1,1
56,10,40,0,0,1,1,1
64,9,8,0,0,0,0,0
23,10,50,0,0,0,1,0
33,10,40,0,0,1,1,0
43,14,45,0,0,1,1,0
60,9,40,10520,0,1,0,1
57,8,40,0,0,0,0,0
22,13,45,0,0,1,1,0
23,13,40,0,0,1,1,0
54,10,50,0,2415,1,1,1
39,9,52,7688,0,1,1,1
32,14,40,0,0,1,1,0
20,10,15,0,0,1,1,0
30,10,52,0,0,1,1,0
56,9,45,0,0,1,1,0
34,9,40,0,0,1,1,0
32,9,40,0,0,1,1,0
59,14,50,0,0,1,1,1
19,10,11,0,0,1,1,0
60,5,40,0,0,0,0,0
29,9,42,0,0,1,1,0
24,10,60,0,0,1,1,0
41,14,35,0,0,1,0,0
23,4,30,0,0,0,1,0
32,9,50,0,1902,1,1,1
51,9,40,0,0,1,1,0
18,9,10,0,0,1,1,0
28,10,40,0,0,0,1,0
33,10,40,5178,0,0,1,1
38,9,30,0,0,0,0,0
29,13,50,0,0,1,1,0
25,9,45,0,0,1,1,0
31,15,55,0,0,1,1,0
34,13,25,0,0,0,1,0
34,9,45,0,1887,1,1,1
66,9,40,0,1825,1,1,1
41,3,40,0,0,1,1,0
62,4,20,0,0,1,1,0
58,9,40,0,0,1,1,0
40,9,40,0,0,0,0,0
24,13,40,0,0,0,1,0
47,9,40,0,0,1,1,1
19,9,25,0,0,1,1,0
32,10,45,0,0,1,1,0
51,10,40,0,0,0,0,0
25,5,45,0,0,1,1,0
60,14,40,0,0,1,1,0
22,10,40,0,0,1,1,0
29,13,50,0,0,0,1,1
20,9,40,0,0,1,1,0
42,4,40,0,0,1,0,0
18,9,20,0,0,1,1,0
23,6,40,0,0,0,1,0
28,13,40,0,0,1,1,1
55,13,40,0,0,0,0,1
40,9,40,0,0,1,0,0
52,10,50,0,0,1,0,0
37,9,40,0,0,1,0,1
21,10,22,0,1602,0,1,0
35,11,60,0,0,1,1,0
45,10,48,0,0,1,0,0
39,9,40,0,0,0,0,0
54,9,44,0,0,1,1,0
42,4,40,0,0,0,0,0
26,10,20,0,0,0,1,0
59,12,40,0,0,1,1,0
42,9,40,0,0,0,1,1
22,10,20,0,0,0,1,0
33,13,40,0,0,0,1,0
39,10,40,0,0,1,1,1
18,7,70,0,0,1,1,0
46,10,60,0,0,1,1,1
24,13,40,0,0,1,1,0
28,11,30,0,0,0,1,0
21,9,43,0,0,0,1,0
22,7,30,0,0,1,1,0
61,3,40,7298,0,1,1,1
56,10,40,0,0,1,1,0
21,10,20,0,0,0,1,0
17,6,26,0,0,1,1,0
29,10,40,0,0,1,1,1
28,9,40,0,0,1,1,1
62,9,38,0,0,0,0,0
39,9,40,2176,0,1,0,0
30,9,40,0,0,1,1,0
20,7,40,0,0,1,1,0
18,7,12,0,0,1,1,0
54,9,40,0,0,1,1,0
49,10,40,0,0,1,1,1
33,16,50,0,0,1,1,0
50,13,40,0,0,1,1,1
57,9,78,0,0,1,1,0
50,9,40,0,0,0,0,0
45,13,40,0,0,1,1,1
41,10,40,0,0,1,1,1
23,9,48,0,0,1,1,0
23,13,40,0,0,0,1,0
47,9,40,0,0,0,1,0
39,13,50,0,0,1,1,0
29,11,48,0,1887,1,1,1
46,9,40,0,0,1,1,0
18,3,40,0,0,1,1,0
68,4,40,0,0,1,1,0
62,11,40,0,0,1,1,1
43,12,40,0,0,1,1,0
35,9,40,0,0,1,1,0
21,9,40,0,0,0,1,0
21,10,40,0,0,1,1,0
41,11,45,0,0,0,0,0
61,9,40,0,0,1,1,0
24,9,50,0,0,1,1,0
21,9,40,0,0,1,1,0
36,3,40,0,0,1,1,0
37,11,40,0,0,0,1,0
69,8,60,9386,0,1,1,1
49,10,50,0,0,0,0,0
55,9,53,0,0,1,1,1
21,9,40,0,0,1,1,0
18,6,40,0,0,1,1,0
26,9,40,0,0,1,1,0
20,10,18,0,0,0,1,0
46,9,55,4064,0,1,1,0
23,6,40,0,0,1,1,0
48,9,40,0,0,1,1,1
36,9,48,0,1902,1,1,1
42,14,40,0,0,1,0,0
41,14,38,0,0,1,1,1
45,12,40,0,0,0,0,0
52,9,40,3325,0,1,0,0
22,13,18,0,0,0,1,0
20,10,40,2176,0,0,1,0
27,9,43,0,0,1,0,0
36,9,40,0,0,1,0,0
34,9,52,0,0,1,1,0
38,14,50,0,0,1,1,1
20,10,40,0,0,0,1,0
47,9,45,0,0,0,0,0
21,9,50,0,0,1,1,0
33,9,40,0,0,1,1,0
31,12,40,0,0,1,1,0
61,8,40,0,0,1,1,0
46,6,45,0,0,1,1,0
55,14,40,0,0,1,1,1
19,10,40,0,0,1,1,0
39,9,40,0,0,1,1,1
61,9,40,0,0,1,1,0
28,10,40,0,0,1,1,0
28,6,40,0,0,1,1,0
61,9,38,0,0,1,1,1
61,9,37,0,0,1,1,0
54,10,40,0,0,1,1,0
50,10,70,0,0,1,1,0
37,14,45,0,0,0,1,1
17,7,30,0,0,0,1,0
56,9,4,0,0,0,1,0
31,13,50,0,0,0,0,1
32,13,55,0,0,0,1,1
28,7,40,0,0,0,0,0
34,11,40,0,0,1,1,0
33,6,25,0,0,0,1,0
42,11,35,0,0,0,0,0
64,11,48,0,0,1,1,0
29,10,20,0,0,1,1,0
41,3,32,0,0,1,1,0
45,10,40,0,0,1,1,0
48,14,45,0,0,1,1,1
44,10,38,0,0,0,0,0
34,10,40,0,0,1,1,0
40,9,45,0,0,1,1,0
45,9,40,0,2051,1,1,0
23,10,20,0,0,0,1,0
51,13,55,0,0,1,1,1
24,9,50,2885,0,1,1,0
57,13,40,10520,0,1,0,1
23,10,40,0,1721,0,1,0
34,10,40,0,0,1,1,1
36,9,40,4101,0,1,0,0
56,15,32,0,0,1,1,1
42,9,40,0,0,0,0,0
45,13,60,0,0,1,1,0
38,13,70,15024,0,1,1,1
29,11,40,7688,0,1,1,1
54,13,40,0,1340,1,0,0
40,9,40,0,0,1,1,1
29,9,40,0,0,1,1,0
35,13,40,0,0,1,1,0
47,9,37,0,0,0,0,0
51,11,43,0,0,0,1,0
28,9,40,0,0,1,1,0
58,9,45,0,0,1,1,1
24,9,25,0,0,0,1,0
46,9,40,0,0,1,0,0
57,6,48,0,0,1,1,0
22,9,20,0,0,1,1,0
28,13,30,0,0,1,1,0
17,6,25,0,0,1,1,0
23,9,60,0,0,1,1,0
19,9,40,0,0,1,1,0
66,9,35,0,0,0,0,0
38,10,55,0,0,1,1,0
39,10,40,0,0,0,0,0
39,8,40,0,0,1,1,0
47,9,40,5178,0,1,1,1
39,9,60,0,0,1,0,0
22,10,40,0,0,1,1,0
36,9,30,0,0,1,1,0
32,10,40,0,0,1,1,0
29,9,40,0,0,1,1,0
43,13,40,0,0,1,1,0
51,9,40,0,0,1,1,0
42,3,60,0,0,1,1,0
32,8,40,0,0,0,1,0
34,10,40,0,0,1,1,0
51,11,57,0,0,1,1,0
38,13,44,0,0,1,1,0
21,9,20,0,0,1,1,0
33,13,15,0,0,0,1,0
34,9,40,0,0,1,1,0
32,9,40,0,0,1,1,0
38,11,15,0,0,1,1,0
27,9,60,0,0,1,1,1
35,10,50,0,0,1,1,1
29,13,50,0,0,1,1,0
40,9,40,0,0,1,1,0
46,4,30,0,0,1,1,0
37,9,30,0,0,0,1,0
38,9,25,3411,0,1,1,0
37,10,60,0,1887,1,1,1
44,13,45,0,0,1,1,1
25,14,30,0,0,1,1,0
38,9,42,0,0,1,1,0
34,12,10,0,0,0,0,0
50,9,60,0,1902,1,1,1
46,10,50,0,0,1,1,1
20,3,30,0,0,1,1,0
47,11,38,0,0,1,1,1
46,16,60,0,0,1,1,1
34,12,40,0,0,1,0,0
61,9,40,0,0,1,1,0
55,10,37,0,0,0,0,0
36,9,35,0,0,1,1,0
28,10,40,10520,0,0,1,1
22,9,40,0,0,1,1,0
34,10,35,0,0,0,1,0
33,10,40,0,0,1,1,0
27,9,32,0,0,0,1,0
43,14,12,5013,0,1,1,0
55,6,40,99999,0,1,1,1
39,6,15,0,1721,0,1,0
20,10,33,0,0,1,1,0
38,9,40,0,0,1,1,0
30,10,40,0,0,1,1,0
21,7,42,0,0,1,1,0
60,9,30,0,0,1,1,0
43,10,40,0,0,1,1,0
36,9,45,0,0,1,1,1
23,10,48,0,0,0,1,0
57,10,40,7298,0,1,1,1
25,9,40,0,0,1,1,0
38,9,32,0,0,0,0,0
22,9,35,0,0,1,1,0
23,3,40,0,0,1,1,0
61,9,44,0,0,0,1,0
28,10,46,0,0,1,0,0
17,7,10,0,0,0,1,0
21,10,25,0,0,0,1,0
49,14,40,0,0,1,1,0
37,8,35,0,0,1,0,0
23,10,40,0,0,0,1,0
38,10,50,3137,0,1,1,0
34,13,46,0,0,0,1,1
21,9,40,0,0,0,1,0
27,10,40,0,0,1,1,1
57,9,84,0,0,1,1,1
22,9,25,0,0,1,1,0
20,10,35,0,0,0,1,0
49,10,65,0,0,0,1,1
38,9,40,0,0,1,1,0
40,13,40,0,0,1,1,0
44,9,40,0,1485,1,1,0
37,10,20,0,0,0,1,0
57,14,30,0,0,1,0,0
56,4,30,0,0,0,1,0
41,12,80,0,0,1,0,0
50,9,60,0,0,1,1,0
33,5,50,0,0,1,1,0
29,14,20,0,0,1,1,0
28,13,40,5178,0,1,1,1
35,6,50,0,0,1,1,0
36,9,40,0,0,1,0,0
45,16,35,0,3004,0,0,1
30,12,40,0,0,1,1,0
35,9,60,0,0,1,1,0
27,11,40,0,0,1,1,0
22,9,40,0,0,1,1,0
24,10,30,0,0,1,1,0
47,13,50,0,0,1,1,1
47,10,40,0,0,1,1,1
18,7,15,0,0,0,1,0
18,10,30,0,0,1,1,0
31,9,47,0,0,1,0,1
43,14,30,0,0,0,0,0
45,9,40,4064,0,1,1,0
39,9,40,0,0,1,1,0
30,13,50,0,0,1,1,0
22,10,35,0,0,0,1,0
30,9,85,0,0,1,1,0
36,16,60,0,0,1,1,1
20,12,30,0,0,1,1,0
61,2,20,3942,0,1,1,0
27,9,45,0,1902,1,1,0
59,10,60,0,0,1,1,1
60,9,40,0,0,1,1,0
43,13,40,0,0,0,0,0
35,9,60,0,0,1,0,0
40,13,50,0,0,1,1,1
20,7,35,2961,0,1,1,0
47,14,40,0,0,1,1,0
40,12,50,0,0,1,0,0
20,9,40,0,0,1,1,0
75,10,13,0,0,1,1,0
25,10,40,0,0,0,1,0
47,11,40,0,0,1,1,1
29,12,40,0,0,0,0,1
34,9,45,0,0,1,1,0
45,13,40,0,0,0,0,0
23,10,50,2597,0,1,1,0
46,12,40,0,0,0,0,0
41,10,38,0,0,0,0,0
29,13,40,0,0,1,1,1
17,7,20,0,0,1,1,0
39,5,40,0,0,1,1,0
37,9,40,0,0,0,1,0
34,9,40,0,0,1,1,0
20,9,40,0,0,1,1,0
18,9,38,0,1602,0,1,0
52,11,40,0,0,1,1,1
42,12,40,0,0,0,1,0
22,3,35,0,0,1,1,0
66,10,55,0,0,0,0,0
35,9,65,0,0,1,1,0
40,12,40,0,0,1,1,1
21,9,38,0,0,0,0,0
51,9,52,0,0,1,0,0
34,6,40,0,0,1,1,0
24,9,40,0,0,1,1,0
43,13,40,0,0,0,1,0
34,13,40,0,0,0,1,1
42,14,40,0,0,0,1,0
41,11,30,0,0,1,1,0
21,9,40,0,0,0,1,0
64,4,10,0,0,1,1,0
24,9,40,0,1974,0,1,0
23,10,10,0,0,1,1,0
29,9,50,0,0,1,1,0
44,9,60,0,0,0,0,0
28,13,55,0,0,1,1,0
33,9,50,0,0,1,1,1
35,10,40,0,0,1,1,0
41,6,40,0,0,0,1,0
42,13,40,0,0,1,1,1
51,10,99,0,0,1,1,1
32,7,40,0,0,0,1,0
37,9,40,0,0,1,1,0
18,7,25,0,0,0,1,0
24,11,35,0,0,0,1,0
29,10,40,0,0,0,0,0
45,10,40,0,0,1,1,0
52,13,45,0,0,1,1,1
35,9,40,0,0,0,1,0
46,13,50,0,0,0,0,0
63,9,50,0,0,1,0,1
32,13,35,0,0,0,1,1
24,9,15,594,0,0,1,0
72,10,32,0,0,1,1,0
35,10,10,0,0,1,1,0
29,13,40,0,0,0,1,0
35,13,50,7688,0,1,1,1
70,6,32,0,0,1,1,0
65,13,48,5556,0,1,1,1
36,9,30,0,0,0,1,0
53,9,30,4386,0,1,1,1
49,9,40,0,0,1,1,0
60,15,40,0,1902,1,1,1
18,7,40,0,0,1,1,0
21,10,35,0,0,1,1,0
42,6,40,0,0,1,1,0
25,14,37,0,0,0,1,0
32,9,40,0,0,1,1,0
25,9,60,0,0,1,1,0
47,13,40,7298,0,1,1,1
30,11,40,0,0,0,1,0
21,12,40,0,0,0,1,0
38,13,60,0,0,1,1,0
34,9,55,0,2051,1,1,0
37,12,30,0,0,0,1,0
56,9,40,0,0,0,1,1
52,11,40,0,0,1,1,0
23,13,40,0,0,1,1,0
29,9,42,0,0,1,1,0
45,9,40,0,0,1,1,1
23,13,40,0,0,0,1,0
45,14,65,0,0,1,1,1
30,13,42,0,0,1,1,0
45,13,50,0,0,1,1,0
26,9,40,0,0,1,1,0
23,10,40,0,0,1,1,0
24,10,40,0,0,0,1,0
43,14,40,4934,0,1,0,1
42,9,40,0,0,1,0,0
72,10,25,0,0,0,0,0
21,10,40,0,0,0,1,0
57,13,60,15024,0,1,1,1
24,13,45,0,0,1,1,0
27,9,40,0,0,1,1,0
54,9,40,0,0,1,1,0
42,9,60,0,0,1,1,1
17,5,40,0,0,1,1,0
48,13,55,0,0,1,1,1
39,13,40,0,0,0,0,0
41,13,70,7688,0,1,1,1
50,4,35,0,0,0,1,0
57,9,45,0,0,1,0,0
44,16,36,0,0,1,1,1
20,9,28,0,0,0,1,0
49,9,40,0,0,1,1,0
44,12,50,1151,0,0,1,0
42,11,44,0,0,1,1,0
18,10,16,0,0,1,1,0
18,8,18,0,0,1,1,0
51,9,40,0,0,0,0,0
28,13,40,0,0,0,1,0
39,12,45,15024,0,0,1,1
25,9,52,0,0,1,1,0
41,15,50,0,1977,1,1,1
39,10,40,0,0,1,1,1
42,7,30,0,0,0,0,0
33,9,40,0,1617,0,1,0
63,6,40,0,0,1,1,0
47,10,45,0,0,0,0,1
27,13,68,0,0,1,1,0
39,14,45,0,1848,1,1,1
20,10,40,0,0,1,1,0
49,9,40,0,0,0,1,0
70,9,28,0,0,1,1,0
46,9,35,0,1740,1,1,0
47,9,30,0,0,1,1,1
35,5,40,0,0,1,1,0
24,9,40,0,0,1,1,0
22,10,40,0,0,1,1,0
43,13,35,0,0,0,0,0
60,14,40,0,0,1,1,1
53,7,48,0,0,1,1,1
47,10,40,0,0,0,0,0
34,10,40,0,0,1,1,0
37,11,40,0,0,1,1,0
35,9,30,0,0,1,1,0
23,10,40,0,0,0,1,0
27,9,15,0,0,0,1,0
29,9,50,0,0,1,1,0
23,10,40,0,0,1,1,0
35,9,35,0,0,0,0,0
18,9,12,0,0,0,1,0
27,13,40,0,0,0,1,0
56,10,20,0,0,0,0,0
40,9,70,0,0,0,1,0
31,13,65,0,0,1,1,0
18,10,40,2176,0,1,1,0
25,12,40,0,0,0,1,0
36,10,40,0,0,0,1,0
38,6,40,0,0,1,0,0
52,9,40,0,0,1,0,0
23,9,35,0,0,1,1,0
48,10,30,0,0,1,1,1
34,9,35,0,0,0,1,0
46,9,40,0,0,1,1,1
26,9,40,0,0,1,1,0
47,9,40,0,0,1,1,0
21,10,3,0,0,0,1,0
65,13,40,6723,0,1,0,0
31,9,40,0,0,1,1,0
38,9,40,7688,0,0,1,1
68,9,40,0,0,1,1,0
26,13,40,0,0,0,1,0
42,9,40,0,0,1,0,0
49,9,40,0,0,1,1,1
42,13,40,0,1887,0,1,1
39,14,65,7688,0,1,1,1
31,5,40,0,0,1,1,0
28,13,20,0,0,1,1,0
36,13,50,0,0,0,0,0
42,10,40,0,0,0,1,1
62,9,40,0,0,1,1,0
21,9,24,0,0,1,1,0
21,10,20,0,0,0,1,0
60,9,40,0,0,1,1,0
22,10,25,0,0,0,1,0
30,6,40,0,0,1,1,0
64,9,40,0,0,0,0,0
28,13,28,15024,0,0,1,1
41,12,40,0,1887,1,1,1
25,9,40,0,0,1,1,0
27,9,40,0,0,1,1,0
40,12,44,0,0,1,1,0
58,10,40,0,0,1,1,1
31,15,99,0,0,0,1,0
50,9,40,0,0,0,0,0
27,9,40,0,0,1,0,0
31,9,40,0,0,1,1,0
50,13,40,0,0,1,1,0
45,9,40,0,0,1,1,1
33,8,40,0,0,1,1,0
62,10,40,0,1974,1,0,0
38,9,40,0,2051,1,1,0
19,10,35,0,0,0,1,0
30,7,30,0,0,0,1,0
38,10,25,0,0,0,0,0
42,9,99,0,0,1,1,1
49,10,25,0,0,1,0,0
53,14,50,0,1902,1,1,1
45,10,40,0,1887,1,1,1
24,10,40,0,0,0,1,0
29,11,35,0,0,0,1,0
24,10,30,5060,0,0,1,0
38,13,40,0,0,1,1,1
25,11,55,0,0,1,1,0
51,6,40,0,0,1,1,0
17,7,20,0,0,0,1,0
19,10,8,0,0,0,1,0
38,10,52,0,0,1,1,1
60,9,40,0,0,0,0,0
29,9,40,0,0,1,1,0
66,10,40,0,4356,0,0,0
28,6,40,0,0,0,1,0
36,9,45,0,0,1,1,1
57,9,5,0,0,1,1,0
24,12,40,0,0,1,1,0
43,12,38,0,0,0,1,0
29,15,55,0,0,1,1,1
67,15,25,20051,0,1,1,1
20,9,40,0,0,1,1,0
21,10,20,0,0,1,1,0
20,6,40,0,0,1,1,0
42,12,60,0,0,1,1,1
20,10,10,0,0,0,1,0
19,9,35,0,0,1,1,0
34,9,45,0,0,1,1,0
40,13,45,0,0,0,1,0
33,10,25,0,0,0,0,0
36,10,37,0,0,0,0,0
43,12,70,0,2444,1,0,1
41,9,40,0,0,0,0,0
34,9,40,0,0,1,1,1
33,12,40,0,0,1,1,1
47,9,40,0,0,1,1,0
41,2,50,0,0,1,1,0
40,9,40,0,0,1,1,1
28,13,40,0,0,1,1,0
62,9,90,0,0,1,1,1
29,9,50,0,0,0,0,0
46,10,40,0,0,0,0,0
28,9,60,0,0,1,1,0
57,9,40,0,0,0,0,0
22,10,40,0,0,0,1,0
28,12,40,0,0,0,1,0
24,13,45,0,0,0,1,0
54,13,50,27828,0,1,0,1
22,7,40,0,0,1,0,0
36,13,40,0,0,0,1,0
50,10,40,0,0,0,0,0
18,7,24,0,0,1,1,0
52,12,40,0,0,1,1,1
41,4,40,0,0,1,1,0
21,9,20,0,0,0,1,0
36,13,40,0,1741,0,1,0
34,13,55,0,0,0,1,1
21,11,40,0,0,1,1,0
46,9,40,0,0,1,1,0
57,10,40,0,0,1,1,0
61,14,25,0,0,0,1,0
22,10,25,0,0,1,1,0
33,7,53,0,0,1,0,0
36,15,50,15024,0,0,1,1
43,14,40,914,0,0,0,0
25,12,37,0,0,0,1,1
17,6,30,0,0,1,1,0
45,11,38,4386,0,1,1,1
30,15,80,0,1590,1,1,0
40,14,35,0,0,1,1,0
31,14,45,0,0,1,1,0
42,13,40,0,0,1,1,1
53,9,40,0,0,1,1,1
37,2,40,0,0,1,1,0
37,9,20,0,0,0,1,0
54,10,40,0,0,0,1,1
36,9,30,0,0,0,0,0
46,10,40,0,0,0,0,0
46,13,48,0,0,1,1,0
32,5,50,0,0,1,1,0
17,7,40,594,0,1,1,0
42,13,40,0,0,1,0,0
37,9,40,0,0,1,1,0
29,9,48,0,0,1,1,0
54,13,40,0,0,1,1,1
38,8,48,0,0,1,1,0
46,9,40,0,0,1,1,0
24,9,40,0,0,1,1,0
57,2,40,0,0,1,1,0
59,2,40,0,0,1,1,0
33,13,40,0,0,1,1,1
35,9,40,0,1594,0,0,0
53,9,40,2829,0,1,1,0
26,9,40,0,0,1,1,0
55,14,50,2228,0,1,1,0
46,9,45,0,0,0,0,0
44,13,38,0,0,1,1,1
30,11,60,3137,0,1,1,0
24,10,24,0,0,1,1,0
32,6,37,0,0,0,1,0
35,13,40,0,0,0,1,0
67,14,30,0,0,1,1,1
56,13,20,0,0,1,1,1
26,14,20,0,0,1,1,0
46,12,40,6497,0,0,0,0
52,9,48,0,0,1,1,1
38,10,40,0,0,1,0,0
31,9,50,0,0,1,0,0
53,9,30,0,0,1,0,0
27,9,40,0,0,1,1,0
39,13,40,0,0,0,1,0
22,9,40,0,0,1,1,0
37,10,35,0,0,1,1,1
20,9,30,0,0,1,1,0
60,9,40,0,0,1,1,0
51,11,48,0,0,0,0,0
57,15,50,0,0,0,0,1
59,10,40,0,0,1,1,1
37,9,40,0,0,1,1,0
35,9,40,0,0,0,1,0
43,10,72,0,0,1,1,1
